property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
17560,2022-07-11,RT4,7,13,54%
19559,2022-07-11,RT4,1,3,33%
17564,2022-07-11,RT4,8,17,47%
18560,2022-07-11,RT4,9,15,60%
19560,2022-07-11,RT4,10,16,63%
18559,2022-07-11,RT4,10,19,53%
17563,2022-07-11,RT4,11,19,58%
19562,2022-07-11,RT4,10,14,71%
17559,2022-07-11,RT4,9,14,64%
18558,2022-07-11,RT4,10,20,50%
18562,2022-07-11,RT4,13,20,65%
18563,2022-07-11,RT4,9,18,50%
16563,2022-07-11,RT4,10,18,56%
16559,2022-07-11,RT4,11,18,61%
17558,2022-07-11,RT4,3,6,50%
17562,2022-07-11,RT4,3,6,50%
19561,2022-07-11,RT4,3,7,43%
17561,2022-07-11,RT4,3,4,75%
19563,2022-07-12,RT3,16,29,55%
16559,2022-07-12,RT1,19,30,63%
18560,2022-07-12,RT1,20,30,67%
19562,2022-07-12,RT1,18,30,60%
19563,2022-07-12,RT1,15,30,50%
17558,2022-07-12,RT1,10,19,53%
16558,2022-07-12,RT1,10,19,53%
17560,2022-07-12,RT1,19,40,48%
19558,2022-07-12,RT1,18,40,45%
19560,2022-07-12,RT1,15,26,58%
17561,2022-07-12,RT1,17,26,65%
16560,2022-07-12,RT1,20,34,59%
16561,2022-07-12,RT1,10,18,56%
16562,2022-07-12,RT1,16,31,52%
16563,2022-07-12,RT1,25,41,61%
17559,2022-07-12,RT1,21,32,66%
17562,2022-07-12,RT1,7,20,35%
17563,2022-07-12,RT1,17,25,68%
18558,2022-07-12,RT1,8,15,53%
18559,2022-07-12,RT1,19,42,45%
18561,2022-07-12,RT1,21,33,64%
18562,2022-07-12,RT1,25,38,66%
18563,2022-07-12,RT1,14,27,52%
19559,2022-07-12,RT1,11,24,46%
19561,2022-07-12,RT1,18,36,50%
17564,2022-07-12,RT1,5,16,31%
19562,2022-07-12,RT2,15,23,65%
18563,2022-07-12,RT2,14,29,48%
17561,2022-07-12,RT2,22,36,61%
17558,2022-07-12,RT2,27,50,54%
16562,2022-07-12,RT2,22,43,51%
16561,2022-07-12,RT2,16,24,67%
16558,2022-07-12,RT2,13,22,59%
19560,2022-07-12,RT2,22,38,58%
16563,2022-07-12,RT2,25,38,66%
16559,2022-07-12,RT2,26,41,63%
19559,2022-07-12,RT2,19,41,46%
19558,2022-07-12,RT2,18,39,46%
17559,2022-07-12,RT2,25,39,64%
16560,2022-07-12,RT2,17,34,50%
18562,2022-07-12,RT2,17,34,50%
18559,2022-07-12,RT2,18,44,41%
17563,2022-07-12,RT2,29,44,66%
17562,2022-07-12,RT2,12,30,40%
18558,2022-07-12,RT2,15,30,50%
17564,2022-07-12,RT2,17,40,43%
18561,2022-07-12,RT2,23,40,58%
18560,2022-07-12,RT2,26,40,65%
17560,2022-07-12,RT2,22,45,49%
19561,2022-07-12,RT2,22,45,49%
19563,2022-07-12,RT2,22,45,49%
19562,2022-07-12,RT3,18,29,62%
19561,2022-07-12,RT3,14,29,48%
18562,2022-07-12,RT3,20,29,69%
17558,2022-07-12,RT3,14,27,52%
17562,2022-07-12,RT3,10,27,37%
19559,2022-07-12,RT3,15,27,56%
16559,2022-07-12,RT3,19,32,59%
16558,2022-07-12,RT3,5,8,63%
18561,2022-07-12,RT3,17,25,68%
18560,2022-07-12,RT3,16,24,67%
19558,2022-07-12,RT3,8,21,38%
16561,2022-07-12,RT3,13,21,62%
16563,2022-07-12,RT3,13,20,65%
19560,2022-07-12,RT3,13,19,68%
18558,2022-07-12,RT3,14,26,54%
16562,2022-07-12,RT3,9,18,50%
17564,2022-07-12,RT3,9,24,38%
16560,2022-07-12,RT3,10,20,50%
18559,2022-07-12,RT3,10,23,43%
17560,2022-07-12,RT3,12,25,48%
18563,2022-07-12,RT3,12,23,52%
17559,2022-07-12,RT3,11,16,69%
17561,2022-07-12,RT3,11,19,58%
17563,2022-07-12,RT3,11,16,69%
19559,2022-07-12,RT4,2,3,67%
16558,2022-07-12,RT4,2,3,67%
19558,2022-07-12,RT4,4,7,57%
19561,2022-07-12,RT4,4,7,57%
18561,2022-07-12,RT4,5,9,56%
16561,2022-07-12,RT4,6,10,60%
17560,2022-07-12,RT4,7,13,54%
17564,2022-07-12,RT4,7,17,41%
18560,2022-07-12,RT4,10,15,67%
19560,2022-07-12,RT4,10,16,63%
18559,2022-07-12,RT4,8,19,42%
17563,2022-07-12,RT4,12,19,63%
19562,2022-07-12,RT4,8,14,57%
17559,2022-07-12,RT4,9,14,64%
18558,2022-07-12,RT4,10,20,50%
18562,2022-07-12,RT4,13,20,65%
18563,2022-07-12,RT4,8,18,44%
16563,2022-07-12,RT4,11,18,61%
16559,2022-07-12,RT4,12,18,67%
16562,2022-07-12,RT4,3,6,50%
17558,2022-07-12,RT4,3,6,50%
17562,2022-07-12,RT4,3,6,50%
19563,2022-07-12,RT4,3,6,50%
16560,2022-07-12,RT4,3,7,43%
17561,2022-07-12,RT4,3,4,75%
19563,2022-07-13,RT3,16,29,55%
18560,2022-07-13,RT1,19,30,63%
19562,2022-07-13,RT1,19,30,63%
19563,2022-07-13,RT1,17,30,57%
17558,2022-07-13,RT1,11,19,58%
16558,2022-07-13,RT1,10,19,53%
17560,2022-07-13,RT1,21,40,53%
19558,2022-07-13,RT1,17,40,43%
19560,2022-07-13,RT1,19,26,73%
17561,2022-07-13,RT1,15,26,58%
16560,2022-07-13,RT1,19,34,56%
16561,2022-07-13,RT1,11,18,61%
16562,2022-07-13,RT1,14,31,45%
16563,2022-07-13,RT1,27,41,66%
17559,2022-07-13,RT1,18,32,56%
17562,2022-07-13,RT1,9,20,45%
17563,2022-07-13,RT1,16,25,64%
18558,2022-07-13,RT1,7,15,47%
18559,2022-07-13,RT1,19,42,45%
18561,2022-07-13,RT1,23,33,70%
18562,2022-07-13,RT1,26,38,68%
18563,2022-07-13,RT1,14,27,52%
19559,2022-07-13,RT1,12,24,50%
19561,2022-07-13,RT1,20,36,56%
17564,2022-07-13,RT1,6,16,38%
19562,2022-07-13,RT2,13,23,57%
18563,2022-07-13,RT2,15,29,52%
17561,2022-07-13,RT2,23,36,64%
17558,2022-07-13,RT2,26,50,52%
16562,2022-07-13,RT2,23,43,53%
16561,2022-07-13,RT2,16,24,67%
16558,2022-07-13,RT2,12,22,55%
19560,2022-07-13,RT2,23,38,61%
16563,2022-07-13,RT2,20,38,53%
16559,2022-07-13,RT2,27,41,66%
19559,2022-07-13,RT2,21,41,51%
19558,2022-07-13,RT2,17,39,44%
17559,2022-07-13,RT2,26,39,67%
16560,2022-07-13,RT2,19,34,56%
18562,2022-07-13,RT2,22,34,65%
18559,2022-07-13,RT2,18,44,41%
17563,2022-07-13,RT2,28,44,64%
17562,2022-07-13,RT2,13,30,43%
18558,2022-07-13,RT2,18,30,60%
17564,2022-07-13,RT2,16,40,40%
18561,2022-07-13,RT2,23,40,58%
18560,2022-07-13,RT2,27,40,68%
17560,2022-07-13,RT2,21,45,47%
19561,2022-07-13,RT2,24,45,53%
19563,2022-07-13,RT2,22,45,49%
16559,2022-07-13,RT1,19,30,63%
19562,2022-07-13,RT3,19,29,66%
19561,2022-07-13,RT3,14,29,48%
18562,2022-07-13,RT3,18,29,62%
17558,2022-07-13,RT3,15,27,56%
17562,2022-07-13,RT3,11,27,41%
19559,2022-07-13,RT3,12,27,44%
16559,2022-07-13,RT3,23,32,72%
16558,2022-07-13,RT3,6,8,75%
18560,2022-07-13,RT3,15,24,63%
17563,2022-07-13,RT3,8,16,50%
19558,2022-07-13,RT3,8,21,38%
16561,2022-07-13,RT3,13,21,62%
17560,2022-07-13,RT3,13,25,52%
18558,2022-07-13,RT3,13,26,50%
18561,2022-07-13,RT3,13,25,52%
16560,2022-07-13,RT3,10,20,50%
17561,2022-07-13,RT3,10,19,53%
18559,2022-07-13,RT3,10,23,43%
18563,2022-07-13,RT3,12,23,52%
19560,2022-07-13,RT3,12,19,63%
16562,2022-07-13,RT3,11,18,61%
16563,2022-07-13,RT3,11,20,55%
17559,2022-07-13,RT3,11,16,69%
17564,2022-07-13,RT3,11,24,46%
19559,2022-07-13,RT4,2,3,67%
16558,2022-07-13,RT4,2,3,67%
16560,2022-07-13,RT4,4,7,57%
19561,2022-07-13,RT4,4,7,57%
18561,2022-07-13,RT4,5,9,56%
16561,2022-07-13,RT4,6,10,60%
17560,2022-07-13,RT4,6,13,46%
17564,2022-07-13,RT4,6,17,35%
18560,2022-07-13,RT4,10,15,67%
19560,2022-07-13,RT4,10,16,63%
18559,2022-07-13,RT4,8,19,42%
17563,2022-07-13,RT4,11,19,58%
19562,2022-07-13,RT4,9,14,64%
17559,2022-07-13,RT4,9,14,64%
18558,2022-07-13,RT4,9,20,45%
18562,2022-07-13,RT4,12,20,60%
18563,2022-07-13,RT4,9,18,50%
16563,2022-07-13,RT4,12,18,67%
16559,2022-07-13,RT4,12,18,67%
16562,2022-07-13,RT4,3,6,50%
17558,2022-07-13,RT4,3,6,50%
17562,2022-07-13,RT4,3,6,50%
19563,2022-07-13,RT4,3,6,50%
19558,2022-07-13,RT4,3,7,43%
17561,2022-07-13,RT4,3,4,75%
16559,2022-07-14,RT1,21,30,70%
18560,2022-07-14,RT1,18,30,60%
19562,2022-07-14,RT1,19,30,63%
19563,2022-07-14,RT1,15,30,50%
17558,2022-07-14,RT1,10,19,53%
16558,2022-07-14,RT1,13,19,68%
17560,2022-07-14,RT1,22,40,55%
19558,2022-07-14,RT1,18,40,45%
19560,2022-07-14,RT1,17,26,65%
17561,2022-07-14,RT1,17,26,65%
16560,2022-07-14,RT1,19,34,56%
16561,2022-07-14,RT1,10,18,56%
16562,2022-07-14,RT1,15,31,48%
16563,2022-07-14,RT1,25,41,61%
17559,2022-07-14,RT1,19,32,59%
17562,2022-07-14,RT1,10,20,50%
17563,2022-07-14,RT1,16,25,64%
18558,2022-07-14,RT1,8,15,53%
18559,2022-07-14,RT1,19,42,45%
18561,2022-07-14,RT1,18,33,55%
18562,2022-07-14,RT1,26,38,68%
18563,2022-07-14,RT1,13,27,48%
19559,2022-07-14,RT1,13,24,54%
19561,2022-07-14,RT1,19,36,53%
17564,2022-07-14,RT1,6,16,38%
19562,2022-07-14,RT2,16,23,70%
18563,2022-07-14,RT2,15,29,52%
17561,2022-07-14,RT2,24,36,67%
17558,2022-07-14,RT2,25,50,50%
16562,2022-07-14,RT2,20,43,47%
16561,2022-07-14,RT2,14,24,58%
16558,2022-07-14,RT2,14,22,64%
19560,2022-07-14,RT2,25,38,66%
16563,2022-07-14,RT2,26,38,68%
16559,2022-07-14,RT2,23,41,56%
19559,2022-07-14,RT2,23,41,56%
19558,2022-07-14,RT2,17,39,44%
17559,2022-07-14,RT2,23,39,59%
16560,2022-07-14,RT2,16,34,47%
18562,2022-07-14,RT2,24,34,71%
18559,2022-07-14,RT2,17,44,39%
17563,2022-07-14,RT2,31,44,70%
17562,2022-07-14,RT2,12,30,40%
18558,2022-07-14,RT2,16,30,53%
17564,2022-07-14,RT2,19,40,48%
18561,2022-07-14,RT2,26,40,65%
18560,2022-07-14,RT2,23,40,58%
17560,2022-07-14,RT2,26,45,58%
19561,2022-07-14,RT2,24,45,53%
19563,2022-07-14,RT2,25,45,56%
19563,2022-07-14,RT3,14,29,48%
19562,2022-07-14,RT3,19,29,66%
19561,2022-07-14,RT3,15,29,52%
18562,2022-07-14,RT3,20,29,69%
17558,2022-07-14,RT3,15,27,56%
17562,2022-07-14,RT3,12,27,44%
19559,2022-07-14,RT3,15,27,56%
16559,2022-07-14,RT3,20,32,63%
16558,2022-07-14,RT3,5,8,63%
18561,2022-07-14,RT3,15,25,60%
16561,2022-07-14,RT3,15,21,71%
19558,2022-07-14,RT3,8,21,38%
18558,2022-07-14,RT3,13,26,50%
18560,2022-07-14,RT3,13,24,54%
17560,2022-07-14,RT3,14,25,56%
17561,2022-07-14,RT3,14,19,74%
16562,2022-07-14,RT3,9,18,50%
17559,2022-07-14,RT3,9,16,56%
17563,2022-07-14,RT3,9,16,56%
18559,2022-07-14,RT3,9,23,39%
16560,2022-07-14,RT3,10,20,50%
17564,2022-07-14,RT3,10,24,42%
16563,2022-07-14,RT3,12,20,60%
18563,2022-07-14,RT3,12,23,52%
19560,2022-07-14,RT3,11,19,58%
19559,2022-07-14,RT4,2,3,67%
16558,2022-07-14,RT4,2,3,67%
16560,2022-07-14,RT4,4,7,57%
19561,2022-07-14,RT4,4,7,57%
16561,2022-07-14,RT4,6,10,60%
17560,2022-07-14,RT4,6,13,46%
18561,2022-07-14,RT4,6,9,67%
17564,2022-07-14,RT4,7,17,41%
18560,2022-07-14,RT4,9,15,60%
19560,2022-07-14,RT4,10,16,63%
18559,2022-07-14,RT4,7,19,37%
17563,2022-07-14,RT4,12,19,63%
19562,2022-07-14,RT4,10,14,71%
17559,2022-07-14,RT4,10,14,71%
18558,2022-07-14,RT4,10,20,50%
18562,2022-07-14,RT4,12,20,60%
18563,2022-07-14,RT4,10,18,56%
16563,2022-07-14,RT4,11,18,61%
16559,2022-07-14,RT4,12,18,67%
16562,2022-07-14,RT4,3,6,50%
17558,2022-07-14,RT4,3,6,50%
17562,2022-07-14,RT4,3,6,50%
19563,2022-07-14,RT4,3,6,50%
19558,2022-07-14,RT4,3,7,43%
17561,2022-07-14,RT4,3,4,75%
16559,2022-07-15,RT1,18,30,60%
18560,2022-07-15,RT1,21,30,70%
19562,2022-07-15,RT1,20,30,67%
19563,2022-07-15,RT1,17,30,57%
17558,2022-07-15,RT1,9,19,47%
16558,2022-07-15,RT1,11,19,58%
17560,2022-07-15,RT1,21,40,53%
19558,2022-07-15,RT1,15,40,38%
19560,2022-07-15,RT1,17,26,65%
17561,2022-07-15,RT1,15,26,58%
16560,2022-07-15,RT1,18,34,53%
16561,2022-07-15,RT1,13,18,72%
16562,2022-07-15,RT1,14,31,45%
16563,2022-07-15,RT1,23,41,56%
17559,2022-07-15,RT1,19,32,59%
17562,2022-07-15,RT1,8,20,40%
17563,2022-07-15,RT1,15,25,60%
18558,2022-07-15,RT1,8,15,53%
18559,2022-07-15,RT1,17,42,40%
18561,2022-07-15,RT1,22,33,67%
18562,2022-07-15,RT1,20,38,53%
18563,2022-07-15,RT1,15,27,56%
19559,2022-07-15,RT1,12,24,50%
19561,2022-07-15,RT1,19,36,53%
17564,2022-07-15,RT1,7,16,44%
19562,2022-07-15,RT2,14,23,61%
18563,2022-07-15,RT2,14,29,48%
17561,2022-07-15,RT2,23,36,64%
17558,2022-07-15,RT2,28,50,56%
16562,2022-07-15,RT2,22,43,51%
16561,2022-07-15,RT2,16,24,67%
16558,2022-07-15,RT2,13,22,59%
19560,2022-07-15,RT2,25,38,66%
16563,2022-07-15,RT2,25,38,66%
16559,2022-07-15,RT2,28,41,68%
19559,2022-07-15,RT2,19,41,46%
19558,2022-07-15,RT2,18,39,46%
17559,2022-07-15,RT2,21,39,54%
16560,2022-07-15,RT2,17,34,50%
18562,2022-07-15,RT2,20,34,59%
18559,2022-07-15,RT2,20,44,45%
17563,2022-07-15,RT2,29,44,66%
17562,2022-07-15,RT2,13,30,43%
18558,2022-07-15,RT2,15,30,50%
17564,2022-07-15,RT2,17,40,43%
18561,2022-07-15,RT2,25,40,63%
18560,2022-07-15,RT2,25,40,63%
17560,2022-07-15,RT2,23,45,51%
19561,2022-07-15,RT2,20,45,44%
19563,2022-07-15,RT2,20,45,44%
19563,2022-07-15,RT3,13,29,45%
19562,2022-07-15,RT3,21,29,72%
19561,2022-07-15,RT3,13,29,45%
18562,2022-07-15,RT3,19,29,66%
17558,2022-07-15,RT3,13,27,48%
17562,2022-07-15,RT3,12,27,44%
19559,2022-07-15,RT3,13,27,48%
16559,2022-07-15,RT3,19,32,59%
16558,2022-07-15,RT3,5,8,63%
19558,2022-07-15,RT3,8,21,38%
16561,2022-07-15,RT3,13,21,62%
18558,2022-07-15,RT3,14,26,54%
18560,2022-07-15,RT3,14,24,58%
18561,2022-07-15,RT3,14,25,56%
16562,2022-07-15,RT3,9,18,50%
17559,2022-07-15,RT3,10,16,63%
17563,2022-07-15,RT3,10,16,63%
16563,2022-07-15,RT3,12,20,60%
17560,2022-07-15,RT3,12,25,48%
17561,2022-07-15,RT3,12,19,63%
16560,2022-07-15,RT3,11,20,55%
18559,2022-07-15,RT3,11,23,48%
18563,2022-07-15,RT3,11,23,48%
19560,2022-07-15,RT3,11,19,58%
17564,2022-07-15,RT3,11,24,46%
19559,2022-07-15,RT4,2,3,67%
16558,2022-07-15,RT4,2,3,67%
16562,2022-07-15,RT4,4,6,67%
17558,2022-07-15,RT4,4,6,67%
19563,2022-07-15,RT4,4,6,67%
19561,2022-07-15,RT4,4,7,57%
16561,2022-07-15,RT4,5,10,50%
18561,2022-07-15,RT4,5,9,56%
17560,2022-07-15,RT4,6,13,46%
17564,2022-07-15,RT4,8,17,47%
18560,2022-07-15,RT4,11,15,73%
19560,2022-07-15,RT4,9,16,56%
18559,2022-07-15,RT4,9,19,47%
17563,2022-07-15,RT4,13,19,68%
19562,2022-07-15,RT4,9,14,64%
17559,2022-07-15,RT4,9,14,64%
18558,2022-07-15,RT4,10,20,50%
18562,2022-07-15,RT4,13,20,65%
18563,2022-07-15,RT4,9,18,50%
16563,2022-07-15,RT4,13,18,72%
16559,2022-07-15,RT4,9,18,50%
17562,2022-07-15,RT4,3,6,50%
16560,2022-07-15,RT4,3,7,43%
19558,2022-07-15,RT4,3,7,43%
17561,2022-07-15,RT4,3,4,75%
19563,2022-07-16,RT3,21,29,72%
18560,2022-07-16,RT1,25,30,83%
19562,2022-07-16,RT1,28,30,93%
19563,2022-07-16,RT1,21,30,70%
17558,2022-07-16,RT1,14,19,74%
16558,2022-07-16,RT1,16,19,84%
17560,2022-07-16,RT1,31,40,78%
19558,2022-07-16,RT1,24,40,60%
19560,2022-07-16,RT1,25,26,96%
17561,2022-07-16,RT1,25,26,96%
16560,2022-07-16,RT1,25,34,74%
16561,2022-07-16,RT1,17,18,94%
16562,2022-07-16,RT1,22,31,71%
16563,2022-07-16,RT1,34,41,83%
17559,2022-07-16,RT1,29,32,91%
17562,2022-07-16,RT1,13,20,65%
17563,2022-07-16,RT1,21,25,84%
18558,2022-07-16,RT1,11,15,73%
18559,2022-07-16,RT1,25,42,60%
18561,2022-07-16,RT1,29,33,88%
18562,2022-07-16,RT1,35,38,92%
18563,2022-07-16,RT1,19,27,70%
19559,2022-07-16,RT1,18,24,75%
19561,2022-07-16,RT1,27,36,75%
17564,2022-07-16,RT1,11,16,69%
19562,2022-07-16,RT2,22,23,96%
18563,2022-07-16,RT2,22,29,76%
17561,2022-07-16,RT2,33,36,92%
17558,2022-07-16,RT2,36,50,72%
16562,2022-07-16,RT2,33,43,77%
16561,2022-07-16,RT2,20,24,83%
16558,2022-07-16,RT2,20,22,91%
19560,2022-07-16,RT2,36,38,95%
16563,2022-07-16,RT2,37,38,97%
16559,2022-07-16,RT2,39,41,95%
19559,2022-07-16,RT2,28,41,68%
19558,2022-07-16,RT2,26,39,67%
17559,2022-07-16,RT2,35,39,90%
16560,2022-07-16,RT2,24,34,71%
18562,2022-07-16,RT2,30,34,88%
18559,2022-07-16,RT2,28,44,64%
17563,2022-07-16,RT2,38,44,86%
17562,2022-07-16,RT2,19,30,63%
18558,2022-07-16,RT2,22,30,73%
17564,2022-07-16,RT2,26,40,65%
18561,2022-07-16,RT2,38,40,95%
18560,2022-07-16,RT2,34,40,85%
17560,2022-07-16,RT2,35,45,78%
19561,2022-07-16,RT2,31,45,69%
19563,2022-07-16,RT2,32,45,71%
16559,2022-07-16,RT1,29,30,97%
19562,2022-07-16,RT3,25,29,86%
19561,2022-07-16,RT3,22,29,76%
18562,2022-07-16,RT3,26,29,90%
17558,2022-07-16,RT3,21,27,78%
17562,2022-07-16,RT3,17,27,63%
19559,2022-07-16,RT3,21,27,78%
16559,2022-07-16,RT3,29,32,91%
17560,2022-07-16,RT3,19,25,76%
18561,2022-07-16,RT3,24,25,96%
16561,2022-07-16,RT3,19,21,90%
16563,2022-07-16,RT3,17,20,85%
17561,2022-07-16,RT3,19,19,100%
18558,2022-07-16,RT3,20,26,77%
18560,2022-07-16,RT3,21,24,88%
18563,2022-07-16,RT3,17,23,74%
19560,2022-07-16,RT3,16,19,84%
16560,2022-07-16,RT3,15,20,75%
17559,2022-07-16,RT3,15,16,94%
18559,2022-07-16,RT3,15,23,65%
16558,2022-07-16,RT3,8,8,100%
16562,2022-07-16,RT3,13,18,72%
17563,2022-07-16,RT3,14,16,88%
17564,2022-07-16,RT3,14,24,58%
19558,2022-07-16,RT3,12,21,57%
19559,2022-07-16,RT4,2,3,67%
16562,2022-07-16,RT4,4,6,67%
17562,2022-07-16,RT4,4,6,67%
17561,2022-07-16,RT4,4,4,100%
16560,2022-07-16,RT4,5,7,71%
17558,2022-07-16,RT4,5,6,83%
19558,2022-07-16,RT4,5,7,71%
19563,2022-07-16,RT4,5,6,83%
19561,2022-07-16,RT4,6,7,86%
16561,2022-07-16,RT4,10,10,100%
17560,2022-07-16,RT4,10,13,77%
18561,2022-07-16,RT4,9,9,100%
17564,2022-07-16,RT4,10,17,59%
18560,2022-07-16,RT4,13,15,87%
19560,2022-07-16,RT4,13,16,81%
18559,2022-07-16,RT4,12,19,63%
17563,2022-07-16,RT4,16,19,84%
19562,2022-07-16,RT4,13,14,93%
17559,2022-07-16,RT4,13,14,93%
18558,2022-07-16,RT4,15,20,75%
18562,2022-07-16,RT4,18,20,90%
18563,2022-07-16,RT4,13,18,72%
16563,2022-07-16,RT4,15,18,83%
16559,2022-07-16,RT4,16,18,89%
16558,2022-07-16,RT4,3,3,100%
16559,2022-07-17,RT1,25,30,83%
18560,2022-07-17,RT1,22,30,73%
19562,2022-07-17,RT1,20,30,67%
19563,2022-07-17,RT1,17,30,57%
17558,2022-07-17,RT1,12,19,63%
16558,2022-07-17,RT1,13,19,68%
17560,2022-07-17,RT1,24,40,60%
19558,2022-07-17,RT1,20,40,50%
19560,2022-07-17,RT1,19,26,73%
17561,2022-07-17,RT1,19,26,73%
16560,2022-07-17,RT1,20,34,59%
16561,2022-07-17,RT1,13,18,72%
16562,2022-07-17,RT1,18,31,58%
16563,2022-07-17,RT1,31,41,76%
17559,2022-07-17,RT1,21,32,66%
17562,2022-07-17,RT1,11,20,55%
17563,2022-07-17,RT1,21,25,84%
18558,2022-07-17,RT1,9,15,60%
18559,2022-07-17,RT1,18,42,43%
18561,2022-07-17,RT1,24,33,73%
18562,2022-07-17,RT1,29,38,76%
18563,2022-07-17,RT1,16,27,59%
19559,2022-07-17,RT1,15,24,63%
19561,2022-07-17,RT1,20,36,56%
17564,2022-07-17,RT1,9,16,56%
19562,2022-07-17,RT2,18,23,78%
18563,2022-07-17,RT2,16,29,55%
17561,2022-07-17,RT2,28,36,78%
17558,2022-07-17,RT2,31,50,62%
16562,2022-07-17,RT2,28,43,65%
16561,2022-07-17,RT2,18,24,75%
16558,2022-07-17,RT2,17,22,77%
19560,2022-07-17,RT2,30,38,79%
16563,2022-07-17,RT2,32,38,84%
16559,2022-07-17,RT2,28,41,68%
19559,2022-07-17,RT2,23,41,56%
19558,2022-07-17,RT2,21,39,54%
17559,2022-07-17,RT2,32,39,82%
16560,2022-07-17,RT2,19,34,56%
18562,2022-07-17,RT2,28,34,82%
18559,2022-07-17,RT2,25,44,57%
17563,2022-07-17,RT2,35,44,80%
17562,2022-07-17,RT2,14,30,47%
18558,2022-07-17,RT2,18,30,60%
17564,2022-07-17,RT2,19,40,48%
18561,2022-07-17,RT2,28,40,70%
18560,2022-07-17,RT2,32,40,80%
17560,2022-07-17,RT2,28,45,62%
19561,2022-07-17,RT2,29,45,64%
19563,2022-07-17,RT2,27,45,60%
19563,2022-07-17,RT3,18,29,62%
19562,2022-07-17,RT3,20,29,69%
19561,2022-07-17,RT3,17,29,59%
18562,2022-07-17,RT3,21,29,72%
17558,2022-07-17,RT3,16,27,59%
17562,2022-07-17,RT3,12,27,44%
19559,2022-07-17,RT3,15,27,56%
16559,2022-07-17,RT3,21,32,66%
16558,2022-07-17,RT3,5,8,63%
18561,2022-07-17,RT3,17,25,68%
18558,2022-07-17,RT3,16,26,62%
18560,2022-07-17,RT3,16,24,67%
16561,2022-07-17,RT3,15,21,71%
18563,2022-07-17,RT3,15,23,65%
19560,2022-07-17,RT3,15,19,79%
16563,2022-07-17,RT3,13,20,65%
18559,2022-07-17,RT3,13,23,57%
17560,2022-07-17,RT3,14,25,56%
17561,2022-07-17,RT3,14,19,74%
17563,2022-07-17,RT3,14,16,88%
16562,2022-07-17,RT3,10,18,56%
16560,2022-07-17,RT3,12,20,60%
17559,2022-07-17,RT3,12,16,75%
19558,2022-07-17,RT3,12,21,57%
17564,2022-07-17,RT3,11,24,46%
17562,2022-07-17,RT4,2,6,33%
19559,2022-07-17,RT4,2,3,67%
16558,2022-07-17,RT4,2,3,67%
17558,2022-07-17,RT4,4,6,67%
19561,2022-07-17,RT4,4,7,57%
16560,2022-07-17,RT4,5,7,71%
16561,2022-07-17,RT4,6,10,60%
17560,2022-07-17,RT4,7,13,54%
18561,2022-07-17,RT4,7,9,78%
17564,2022-07-17,RT4,9,17,53%
18560,2022-07-17,RT4,13,15,87%
19560,2022-07-17,RT4,12,16,75%
18559,2022-07-17,RT4,8,19,42%
17563,2022-07-17,RT4,16,19,84%
19562,2022-07-17,RT4,9,14,64%
17559,2022-07-17,RT4,9,14,64%
18558,2022-07-17,RT4,12,20,60%
18562,2022-07-17,RT4,16,20,80%
18563,2022-07-17,RT4,11,18,61%
16563,2022-07-17,RT4,14,18,78%
16559,2022-07-17,RT4,12,18,67%
16562,2022-07-17,RT4,3,6,50%
19563,2022-07-17,RT4,3,6,50%
19558,2022-07-17,RT4,3,7,43%
17561,2022-07-17,RT4,3,4,75%
16559,2022-07-18,RT1,16,30,53%
18560,2022-07-18,RT1,16,30,53%
19562,2022-07-18,RT1,17,30,57%
19563,2022-07-18,RT1,11,30,37%
17558,2022-07-18,RT1,8,19,42%
16558,2022-07-18,RT1,9,19,47%
17560,2022-07-18,RT1,19,40,48%
19558,2022-07-18,RT1,12,40,30%
19560,2022-07-18,RT1,14,26,54%
17561,2022-07-18,RT1,11,26,42%
16560,2022-07-18,RT1,15,34,44%
16561,2022-07-18,RT1,9,18,50%
16562,2022-07-18,RT1,11,31,35%
16563,2022-07-18,RT1,20,41,49%
17559,2022-07-18,RT1,17,32,53%
17562,2022-07-18,RT1,7,20,35%
17563,2022-07-18,RT1,14,25,56%
18558,2022-07-18,RT1,7,15,47%
18559,2022-07-18,RT1,17,42,40%
18561,2022-07-18,RT1,15,33,45%
18562,2022-07-18,RT1,20,38,53%
18563,2022-07-18,RT1,10,27,37%
19559,2022-07-18,RT1,11,24,46%
19561,2022-07-18,RT1,16,36,44%
17564,2022-07-18,RT1,5,16,31%
19562,2022-07-18,RT2,13,23,57%
18563,2022-07-18,RT2,12,29,41%
17561,2022-07-18,RT2,20,36,56%
17558,2022-07-18,RT2,20,50,40%
16562,2022-07-18,RT2,20,43,47%
16561,2022-07-18,RT2,12,24,50%
16558,2022-07-18,RT2,11,22,50%
19560,2022-07-18,RT2,16,38,42%
16563,2022-07-18,RT2,18,38,47%
16559,2022-07-18,RT2,23,41,56%
19559,2022-07-18,RT2,19,41,46%
19558,2022-07-18,RT2,15,39,38%
17559,2022-07-18,RT2,20,39,51%
16560,2022-07-18,RT2,15,34,44%
18562,2022-07-18,RT2,17,34,50%
18559,2022-07-18,RT2,16,44,36%
17563,2022-07-18,RT2,22,44,50%
17562,2022-07-18,RT2,11,30,37%
18558,2022-07-18,RT2,11,30,37%
17564,2022-07-18,RT2,16,40,40%
18561,2022-07-18,RT2,21,40,53%
18560,2022-07-18,RT2,17,40,43%
